pairID,enzymeID,rxnID,rxnName,kcat,kcatMin,kcatMax,newKcat,foldChange,logFold
439,P38137,r_4164,"oxalate:CoA ligase (AMP-forming)",16.5993831939025,0.930754,16.5993831939025,4.70278212706102,0.283310655108468,-1.26121126216296
464,P38145,r_0968,"riboflavin synthase",0.0361458793069726,0.0361458793069726,8.791353,0.0361636812686832,1.00049250321342,0.000492381973518538
701,P43123,r_1069_REV,"UDP-N-acetylglucosamine diphosphorylase (reversible)",1.58845810969065,1.58845810969065,47.696503,47.6965029999987,30.026919003415,3.4020942794429
982,Q03941,r_1736,"dephospho-CoA kinase",0.282382434505082,0.282382434505082,8.929389,0.288537595268078,1.02179725085869,0.0215630874222879
1007,P49367,r_0027,"2-methylcitrate dehydratase",1.41167379805513,1.41167379805513,22.526705,1.46134947901911,1.03518920662296,0.0345842183412846
1182,Q06350,r_4331_EXP_1,"[1,4-(N-Acetyl-beta-D-glucosaminyl)]n glycanohydrolase",0.215334889530377,0.215334889530377,14.655535,0.218196062134549,1.01328708325163,0.0131995841804224
1463,P08456,r_2447,"PS synthase (1-16:1, 2-16:1), ER membrane",292.228459324335,0.270574,292.228459324335,41.341061545561,0.141468293817605,-1.95567965896711
1648,P21147,r_2182,"palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA), ER membrane",0.164339579144225,0.164339579144225,5.957409,0.164526170619076,1.00113540192705,0.00113475784576044
2131,P39002,r_2209,"fatty-acid--CoA ligase (arachidate), cell envelope",0.015603351297213,0.015603351297213,9.438859,0.0156214571793751,1.00116038419037,0.00115971146499901
2275,P09938,r_0974_EXP_4,"ribonucleotide reductase",26.8636956555391,0.307478,26.8636956555391,0.307478,0.0114458562940353,-4.47012751019939
3059,Q12358,r_4706,"alkanesulfonate dioxygenase",3.08032472888463,0.673851,7.100629,4.04951264891742,1.31463822984135,0.273561517393115
3215,Q06549,r_0314,"cytidine deaminase",0.5426151885594,0.5426151885594,26.143951,0.620672306450226,1.14385354397849,0.134402863764395
3501,Q04458,r_4303,"Fatty aldehyde dehydrogenase HFD1 (EC 1.2.1.3)",4.07692963630143,0.425201,14.748911,14.748911,3.61765159463976,1.28582508455833
3964,P40345,r_2910_REV,"PE (1-18:0, 2-16:1) diacylglycerol (1-18:1, 2-16:1) acyltransferase, ER membrane (reversible)",2.64052740323458e-05,2.64052740323458e-05,8.373541,2.64053619793782e-05,1.00000333066161,3.33065606054048e-06
4529,P35202,r_1034,"thiamine diphosphokinase",0.193510016291504,0.193510016291504,5.718362,0.195622561586998,1.0109169816425,0.0108578215752129
4670,Q12382,r_2515,"DAG kinase (1-18:1, 2-16:1), ER membrane",0.0627641167092052,0.0627641167092052,9.056687,0.0639110721737517,1.0182740636638,0.0181090996401419
4754,Q08914,r_4236_EXP_3,"(R)-lactate hydro-lyase",3.4316264507522,3.099329,21.498295,21.498295,6.26475384443072,1.83493929698248
4985,P06197,r_2455,"PI synthase (1-16:1, 2-16:1), ER membrane",0.155363186259469,0.155363186259469,6.288809,0.163131494722662,1.05000096001005,0.0487910784642991
5150,Q06510,r_2693,"MLCL (2-18:1, 3-18:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane",0.103920595464336,0.103920595464336,4.342272,4.34227199993717,41.7845180787804,3.73252589003235
